identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,x_umap_2D,mature_multimere_pred,full_multimere_pred,Dimeric,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
NCBI|ASPSC_GHOC01002299.1_C248_45|Aspidelaps_scutatus,Non-standard,Non-standard,,Secreted,,10.0,8.986977,1,,False,12.298415,6.0356154,7.639116,4.2719584,0.0083397670353371,-0.123214490601605,-0.1817027397829491,,-9.983495,-3.9799988,-0.41845506,0.09717458,2.08527
NCBI|ASPSC_GHOC01000043.1_C425_180|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,9.0,17.179712,2,,False,7.529879,8.215748,10.3016815,10.387564,-0.3023393581032189,-0.3612369895995897,0.1270996465275623,26.67385562293007,23.604927,-34.194,-14.737654,-14.321026,-3.7945726
NCBI|ASPSC_GHOC01000196.1_C418_209|Aspidelaps_scutatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,9.079009,2,,False,13.318229,5.845601,6.462731,4.307736,-0.1315729808866983,0.1766682708353964,-0.0582000411599086,6.235264230798186,-1.6724502,-6.6216965,-1.3422588,2.678613,-5.3729515
NCBI|ASPSC_GHOC01000373.1_C401_153|Aspidelaps_scutatus,Short-chain,Short-chain,Cobra+ 8-cysteine clade in plesiotypics,Secreted,,8.0,11.923389,2,,False,9.506215,7.782595,8.602689,5.601895,-0.0857858387476028,-0.1229108145444844,-0.0772066502853992,,15.158903,-9.133151,-5.6487365,-3.5116122,5.3603806
NCBI|ASPSC_GHOC01000507.1_C460_218|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,17.378067,2,,False,7.9692855,8.035651,10.930596,10.266945,-0.3123320801242726,-0.3740010808123119,0.1845164196287507,,21.942673,-34.769516,-11.825764,-13.777201,-4.2163906
NCBI|ASPSC_GHOC01000706.1_C513_331|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,16.916666,1,,False,4.847663,6.5061955,9.419677,9.843842,-0.2698903916140687,0.0028854358013919,0.0171736633701131,,9.457202,-38.935493,-7.62415,-10.372583,-11.468375
NCBI|ASPSC_GHOC01000786.1_C477_220|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,13.441793,2,,False,9.503737,8.253075,9.427575,6.677212,-0.2435594952050906,-0.2915691743202492,-0.0024690643736997,,14.829001,-13.06797,-7.6902957,-5.4265413,3.0988667
NCBI|ASPSC_GHOC01000868.1_C426_214|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,9.0,11.790757,1,,False,10.38251,7.3935947,7.8916535,6.7836757,-0.3031528917756029,-0.2114493841284796,0.0904815616273348,,6.1144285,-10.568701,-6.706649,-3.0583234,-3.546994
NCBI|ASPSC_GHOC01001195.1_C374_120|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,11.382102,1,,False,10.18349,7.3950224,7.9597077,6.282314,-0.2175591691339783,-0.0356132601708282,0.0268990749593983,,8.537371,-7.855781,-8.424707,-1.4488554,-2.648116
NCBI|ASPSC_GHOC01001197.1_C406_203|Aspidelaps_scutatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,10.873386,2,,False,2.1214125,9.461811,2.5819054,4.31062,0.0460711823920514,0.645175036919395,-0.066624290763776,,-5.4926424,49.177998,-0.32519123,18.761286,5.564424
NCBI|ASPSC_GHOC01001435.1_C398_174|Aspidelaps_scutatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,11.005511,2,,False,1.5129584,9.591406,2.385426,4.1838746,0.0115269163744552,0.7807702830640872,0.0014365338012667,,-4.9867306,50.629784,-1.8387395,18.579092,5.2909884
NCBI|ASPSC_GHOC01001478.1_C367_110|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,8.806456,2,,False,12.899503,6.1216874,6.2956853,3.9014916,0.0615263715401598,0.1383568716263529,-0.1765661095808372,,-3.0035124,2.443884,0.30576405,4.8850946,-2.7569456
NCBI|ASPSC_GHOC01002308.1_C243_1|Aspidelaps_scutatus,Short-chain,Short-chain,,Secreted,,8.0,15.779959,2,,False,7.651533,9.148925,10.289801,9.21828,-0.4642556466276434,-0.1218710028061678,0.1819274004532329,,27.770555,-22.686558,-16.292418,-7.302995,-1.9694785
SP|P19003|Aspidelaps_scutatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.075557,2,,False,1.7559919,9.429007,2.5542665,4.4215007,0.0356228742551591,0.7832692906198864,-0.0183519972973156,,-5.0176806,50.624435,-1.8208758,18.580437,5.317116
SP|P19004|Aspidelaps_scutatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,9.466345,2,,False,13.060678,6.130116,6.5917487,4.866695,-0.2142157129722944,0.1019520478238353,-0.0535312833761525,,-1.6496677,-6.639726,-1.3573053,2.668296,-5.377647
SP|B2BRQ5|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,10.093089,1,1.0,False,18.434998,4.236007,13.025498,-0.51254517,0.1004920729904913,-0.0760465368483364,0.0044518827913112,,-25.954105,-34.460297,10.184542,-13.414567,-7.763848
SP|B2BRQ6|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.374559,1,2.0,False,17.847599,4.699202,12.015806,-0.24948096,0.3015618592097447,-0.0876985405802081,-0.0756685341882382,,-28.968164,-29.962431,10.696885,-9.871282,-5.57373
TR|B2BRQ7|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,10.707361,1,2.0,False,18.361689,4.351792,13.063641,0.011860352,-0.0734091722042636,-0.0461559323783288,-0.0962573050092676,,-20.677189,-36.720535,8.075453,-12.738596,-5.0950413
TR|B2BRQ8|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.693808,1,2.0,False,20.486563,5.371484,14.355276,-1.3349471,-0.1415118598395592,-0.1159447188496452,0.0107821118279636,,-27.15273,-45.141953,3.8393505,-15.529416,-11.420667
TR|B2BRQ9|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.558063,1,2.0,False,20.064074,5.267657,13.900045,-1.2210269,-0.0676839199356889,-0.153709560808045,-0.0210718570310043,,-26.51752,-43.178703,4.8087616,-14.748501,-11.206305
TR|B2BRR0|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.778745,1,2.0,False,20.541273,5.5779195,14.385838,-1.2374526,-0.1597149575831981,-0.1068028701018835,-0.0022026543789208,,-26.364323,-44.420864,3.9341173,-14.690141,-11.986298
TR|B2BRR1|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.7148905,2,2.0,False,20.364939,5.5456047,14.212941,-1.1660749,-0.1518941149119654,-0.1045302060846125,0.0025006937754158,,-26.889843,-44.58282,4.354114,-15.444822,-12.689598
TR|B2BRR3|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.735082,1,2.0,False,20.560488,5.5041437,14.193092,-1.3172065,-0.1395532592764179,-0.1220515784369576,-0.0319262161966564,,-27.17154,-44.257633,4.9504843,-15.374762,-12.210487
TR|B2BRR4|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.411464,1,2.0,False,20.307934,5.8159533,13.943822,-1.140677,-0.0537350585006572,-0.0322272103717603,-0.0619493415189525,,-27.765238,-43.83925,5.4208426,-14.56706,-13.061143
TR|B2BRR5|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.570469,1,2.0,False,20.206549,5.5616827,13.964566,-1.2695161,-0.1275484463121389,-0.1255331440708672,-0.0344902784356402,,-26.442944,-43.772774,4.6615067,-14.177949,-11.9813
TR|B2BRR6|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.615873,1,2.0,False,20.350153,5.727023,14.293459,-1.1652948,-0.12124309300965,-0.107207123181946,-0.0059928899416819,,-26.644691,-44.120483,4.5195694,-14.816436,-12.218185
TR|B2BRR7|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MRT,10.0,9.573975,1,2.0,False,20.394934,5.445167,14.269472,-1.2651124,-0.1401434090326824,-0.0984591570302821,-0.0077998129592863,,-26.435955,-44.443817,4.042587,-14.698461,-12.814784
TR|B2BRR8|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,9.562428,1,2.0,False,20.29818,5.5332427,14.127801,-1.0690681,-0.0926621448601814,-0.0636852323653268,-0.0538698121254603,,-27.092482,-43.69812,4.5922837,-13.959712,-12.792332
TR|B2BRS1|Austrelaps_labialis,Long-chain,Long-chain,,Secreted,MKT,10.0,10.480614,2,2.0,False,18.858465,4.7688017,13.454621,-0.09211099,-0.0668490778473833,-0.2681861118016368,0.0814170935889943,,-23.65387,-39.286743,6.194881,-14.462019,-7.9534616
SP|A8S6B0|Austrelaps_superbus,Long-chain,Long-chain,,Secreted,MKT,10.0,9.985368,2,2.0,False,19.03757,4.854219,13.107338,-0.6064903,0.0303063769616596,-0.1024327668131317,0.0460376540082114,,-24.982796,-39.273872,7.322064,-14.168079,-9.039055
SP|A8S6A4|Austrelaps_superbus,Short-chain,Short-chain,,Secreted,MKT,9.0,19.801456,2,2.0,False,6.9983974,8.143552,11.491614,12.420598,-0.3679135123937633,-0.3617919057359678,0.2665204101567394,,33.040947,-41.243755,-17.33837,-21.504461,-0.8971322
TR|R4FJH6|Brachyurophis_roperi,Long-chain,Long-chain,,Secreted,MKT,10.0,10.245478,2,2.0,False,18.268076,5.1628942,12.980929,-0.07418086,-0.0287620434753349,-0.1992535162404681,-0.0104966304657602,,-23.104696,-34.375973,5.2887683,-12.798669,-8.107321
TR|R4G2Q9|Brachyurophis_roperi,Long-chain,Long-chain,,Secreted,MKT,10.0,9.317389,1,1.0,False,18.119461,4.769124,12.32561,-0.43335155,0.2784950879884676,-0.0317482617511255,-0.0867799580497887,,-28.903744,-29.799826,10.652018,-9.956189,-5.3773417
TR|R4G2E5|Brachyurophis_roperi,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,10.0,10.422633,1,2.0,False,17.440203,5.0277195,12.62284,0.82554585,-0.1085210525701346,0.0965512812868563,-0.1144056040321639,,-16.094406,-30.819994,-0.2142894,-9.342501,-7.1876717
TR|R4G7F4|Brachyurophis_roperi,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,10.0,10.725267,1,1.0,False,17.982773,4.7413607,12.959356,0.703643,-0.1378063938785423,-0.0302589442057019,-0.1583521454645712,,-16.121284,-30.842955,-0.20524773,-9.344113,-7.185775
TR|R4FJG1|Brachyurophis_roperi,Short-chain,Short-chain,,Secreted,MKT,8.0,13.85435,2,2.0,False,7.4837284,9.028629,8.872074,8.053299,-0.2257697667675512,0.0454049424093693,-0.0129074846199287,,23.907595,-12.821962,-14.153972,-0.6694255,-2.684603
TR|R4G2E3|Brachyurophis_roperi,Short-chain,Short-chain,,Secreted,MKT,8.0,14.387124,2,2.0,False,7.036138,9.0000105,9.043975,8.377888,-0.3144280506638948,0.110727956973337,0.1340214876773633,,24.103237,-14.085912,-13.954017,-1.4616797,-1.4164448
TR|R4G2Q5|Brachyurophis_roperi,Short-chain,Short-chain,,Secreted,MKT,8.0,13.878203,2,2.0,False,7.399407,8.953708,8.904483,8.044161,-0.1333961788130224,0.0612272934224968,0.0177827978694627,,23.851208,-12.870013,-14.085128,-0.6761894,-2.6537147
TR|R4G7F3|Brachyurophis_roperi,Short-chain,Short-chain,,Secreted,MKT,8.0,11.512535,2,2.0,False,6.452102,10.923927,7.165722,6.275674,-0.4154636294623854,-0.0050550634986954,0.0249571183585372,,28.385998,2.5993505,-18.143309,3.6983328,4.3612313
SP|A1IVR8|Bungarus_candidus,Long-chain,Long-chain,,Secreted,,10.0,9.654751,2,,False,18.704584,4.858708,12.893131,-0.55658996,-0.0014106164857454,-0.1953368571912166,-0.0250779797324454,,-25.267725,-36.63393,7.9803977,-11.664006,-9.559887
SP|A1IVR9|Bungarus_candidus,Long-chain,Long-chain,,Secreted,,10.0,9.916929,2,,False,18.874298,5.04483,13.149238,-0.39095393,-0.0265244604095372,-0.1365286577283229,-0.0472812383942619,,-25.176828,-36.628204,7.939928,-11.641479,-9.48099
SP|P85140|Bungarus_candidus,Long-chain,Long-chain,,Secreted,,10.0,9.675019,2,,False,18.674114,5.0647,13.042356,-0.63567567,-0.0178129632779234,-0.2557100303494731,0.0621209926365784,,-26.923841,-36.666042,8.5609255,-11.521948,-11.252491
SP|Q8AY55|Bungarus_candidus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.441834,2,2.0,False,19.481737,6.344641,13.971884,-0.25493497,-0.0271764204082253,-0.0079479644370106,-0.0163047755646805,,-8.520259,-33.888382,1.5330751,-7.061075,-3.2402728
SP|Q8AY56|Bungarus_candidus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.513694,2,2.0,False,19.555304,6.57008,13.850378,-0.19613557,-0.0169411945131673,-0.0070716379604217,-0.0280400316466932,,-8.484317,-33.878887,1.601979,-7.252171,-3.5123856
SP|P81782|Bungarus_candidus,Plesiotypic,Plesiotypic,,Secreted,,10.0,9.005723,1,,False,10.536129,7.345604,6.2776074,3.9993,0.0141202876630896,0.0794770406084699,-0.1281880888412521,,-3.787611,14.655399,-0.40679657,6.752207,10.455404
SP|P81783|Bungarus_candidus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,9.733814,1,1.0,False,11.248315,6.8831334,7.369532,4.7139664,-0.049929950224334,-0.0653543054041441,-0.0813604144140683,,-7.0601406,-3.0168731,-3.4982421,0.05051406,3.3741074
SP|Q8AY49|Bungarus_candidus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.011583,1,1.0,False,12.742766,5.75717,6.980803,2.9564369,0.2450024023902418,-0.1325615481140728,-0.2618196502544622,,-14.821989,6.359835,3.892863,2.982569,4.7008667
SP|Q8AY50|Bungarus_candidus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.185086,2,2.0,False,12.672305,5.7166934,7.264335,3.3963935,0.1577954719013761,-0.1429898165704972,-0.1701420546949447,,-14.780425,6.3733063,3.8290846,2.8797429,4.88449
SP|Q8AY51|Bungarus_candidus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.048327,2,2.0,False,12.676239,5.730138,6.8851447,3.0327978,0.1969229773447317,-0.1133817537998537,-0.2008536804445167,,-14.775554,6.3715997,3.8224,2.9380057,4.819512
SP|P83346|Bungarus_candidus,Short-chain,Short-chain,,Secreted,,8.0,16.508516,2,,False,5.7600226,7.1032724,9.389276,9.749254,-0.2462719056563984,-0.1762150588795948,0.0446627690495774,,12.1465845,-35.871166,-7.5535665,-11.849943,-8.100357
SP|Q8AY52|Bungarus_candidus,Short-chain,Short-chain,,Secreted,MKT,8.0,12.722724,2,1.0,False,9.6170025,7.969833,9.005386,6.4368615,-0.2461851953485565,-0.0708002545473038,0.0304717306298929,,11.612162,-12.123222,-6.641477,-3.5037444,0.7965129
SP|Q8AY53|Bungarus_candidus,Short-chain,Short-chain,,Secreted,MKT,8.0,12.772734,2,1.0,False,9.818607,7.9329133,8.904786,6.4126263,-0.2320793701693304,-0.0853482581506529,0.0229497386856839,,11.674134,-12.055544,-6.8057823,-3.3487904,0.8209547
SP|P14534|Bungarus_fasciatus,Non-standard,Non-standard,,Secreted,,8.0,12.161229,2,,False,6.6306276,10.691414,7.005416,7.0606694,-0.0515709291329363,0.0280233693409993,0.0447631808561332,,19.500599,6.6941533,-13.084757,4.7928743,1.6036161
SP|A2CKF6|Bungarus_fasciatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.205945,1,1.0,False,12.737667,5.809065,7.126731,3.1664705,0.1515253867239477,-0.0697299719573906,-0.2097591865740652,,-14.509702,5.8978314,3.134267,3.0145407,4.3601813
SP|A2CKF7|Bungarus_fasciatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.495813,1,1.0,False,13.390221,5.2530527,7.3502603,3.7834408,-0.0551406783734002,-0.0458054131314793,-0.1952313050317413,,-11.912981,2.309536,-0.22184268,2.7983046,4.161213
SP|P0C552|Bungarus_fasciatus,Short-chain,Short-chain,,Secreted,MKT,8.0,12.360723,2,2.0,False,6.30927,10.710543,6.663643,6.8440065,-0.1385298788805507,0.0448797446192977,0.0177537426020242,,19.999895,7.0827193,-13.263085,5.2558117,2.2954288
SP|P0C553|Bungarus_fasciatus,Short-chain,Short-chain,,Secreted,MKT,8.0,11.955212,2,2.0,False,6.192183,10.969787,6.742569,6.561788,-0.1782425049657197,0.0134871691740264,0.0312193857969899,,20.059595,7.3437166,-13.22903,5.5647464,2.5257967
SP|P0C554|Bungarus_fasciatus,Short-chain,Short-chain,,Secreted,MKT,8.0,16.75046,2,2.0,False,5.2962775,6.5852933,9.3131075,9.892904,-0.2452169100897977,-0.0410688152939989,0.0433342327109917,,11.638365,-37.685818,-7.724798,-10.73932,-9.587561
SP|P0C555|Bungarus_fasciatus,Short-chain,Short-chain,,Secreted,MKT,8.0,17.931213,2,2.0,False,7.271264,7.742516,10.986216,10.9032135,-0.3144570145336417,-0.3388959113604245,0.1498601944012923,,23.65753,-37.564365,-12.286854,-17.077408,-4.1460724
SP|P10808|Bungarus_fasciatus,Short-chain,Short-chain,,Secreted,,8.0,18.420496,2,,False,7.052206,7.588065,10.855295,11.303805,-0.3655416244011016,-0.5006281554898595,0.2050854293897009,,24.40374,-38.739147,-12.200656,-18.241508,-4.3333673
TR|D5J9Q3|Bungarus_flaviceps,Non-standard,Non-standard,Bungarus non-standard,Secreted,MKT,10.0,11.414209,2,2.0,False,17.446627,4.705407,12.735486,1.5163962,-0.0559340208155742,-0.2287548081123618,-0.1290940837299585,,-11.449715,-27.115248,1.8270563,-12.865876,1.8898532
TR|D5J9P6|Bungarus_flaviceps,Plesiotypic,Plesiotypic,,Secreted,MKS,10.0,9.531797,1,1.0,False,11.266667,6.85378,7.1445007,4.491606,0.0599832197470576,-0.0608945069334292,-0.0777418895657309,,-6.332562,-2.7802646,-3.4499304,1.1278076,3.5110564
TR|D5J9P8|Bungarus_flaviceps,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,9.290429,1,1.0,False,11.350024,6.804632,7.0932813,4.4043894,0.0587315606922551,-0.0617239510934587,-0.1150681385727489,,-6.291655,-2.7739377,-3.4820986,1.1630155,3.502969
TR|D5J9Q0|Bungarus_flaviceps,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.734921,1,1.0,False,13.477706,5.2383375,7.2087026,3.977915,-0.1098041164263472,-0.0397449391560938,-0.1823848700658084,,-11.75436,2.2141078,-0.52667505,2.8385556,4.1863337
TR|D5J9P0|Bungarus_flaviceps,Short-chain,Short-chain,,Secreted,MKS,8.0,12.835522,2,2.0,False,9.596091,8.126294,9.0072975,6.302378,-0.2004251341558467,-0.1966145821310476,-0.0451246492876133,,13.134877,-12.15075,-6.761698,-4.3323646,2.183182
TR|D5J9P2|Bungarus_flaviceps,Short-chain,Short-chain,,Secreted,MKT,8.0,14.746878,2,2.0,False,9.12561,8.0810375,10.510347,8.33557,-0.2949902579549266,-0.2375295425130434,0.0979018638258946,,15.676995,-19.914175,-7.6615834,-8.480376,-3.0964222
TR|D5J9P3|Bungarus_flaviceps,Short-chain,Short-chain,,Secreted,MKS,8.0,12.84443,2,2.0,False,9.588266,7.9821,9.167553,6.439332,-0.2962364566363699,-0.1124987818132706,0.0102683347516614,,12.414721,-12.519083,-7.041187,-3.4097176,1.8603129
TR|D5J9P4|Bungarus_flaviceps,Short-chain,Short-chain,,Secreted,MKT,8.0,16.976252,2,2.0,False,5.5492067,6.8250804,9.696122,10.181898,-0.3544978129320819,-0.2683899554883511,0.0616218729640506,,11.720117,-36.58979,-8.141027,-12.344003,-8.960048
SP|P15815|Bungarus_flaviceps_flaviceps,Long-chain,Long-chain,κ-neurotoxin,Secreted,,10.0,8.496893,2,,False,19.507544,6.6081605,13.83374,-0.010560763,-0.0581210598028676,-0.0696804522836896,0.004230325080201,,-7.874516,-33.946163,1.847135,-7.3167887,-4.3677974
None|Bmul_scaffold27_G00003_t1|Bungarus_multicinctus,Long-chain,Long-chain,,Secreted,MKT,10.0,8.500668,2,2.0,False,19.065266,6.4249268,13.603197,0.11916377,0.0065752860238326,-0.1106159355512778,-0.0375567498607106,,-8.303514,-32.12017,3.3947885,-6.588658,-3.6693609
None|Bmul_scaffold35_G00001_t1|Bungarus_multicinctus,Long-chain,Long-chain,,Secreted,MKT,10.0,8.60362,2,2.0,False,19.020983,6.2870364,13.553639,0.15650757,-0.0094586849714239,-0.1464628671329662,-0.0443077797959398,,-8.261191,-32.04511,3.4596236,-6.479457,-3.6960793
None|Bmul_scaffold7_G00815_t1|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.695584,2,2.0,False,19.615423,6.4025807,13.900661,-0.10959816,-0.0745014077721992,-0.0507930080062049,0.0110403008325213,,-9.338368,-34.05278,1.6400052,-8.294815,-3.3866
SP|O12961|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.654517,2,2.0,False,19.14134,6.2479534,13.478669,0.1962573,0.000436813980531,-0.0962177272225689,-0.0528675052276617,,-8.352402,-32.057465,3.4889596,-6.638493,-3.6248753
SP|O12962|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.443217,2,2.0,False,19.420147,6.507655,13.797743,-0.045333885,0.0375385657838742,0.020865071134743,-0.0438479485842182,,-7.674915,-33.37738,1.8077809,-6.379187,-4.1839924
SP|P01398|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.493834,2,2.0,False,19.48328,6.531235,13.781684,-0.08233721,-0.0790625232126062,-0.0219978247429068,-0.0095834157773292,,-8.596632,-34.0083,1.4040529,-7.430396,-3.4219325
SP|P15816|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.609233,2,2.0,False,19.451378,6.5037007,13.719572,-0.0776789,0.0534712922362138,-0.1240336264141766,-0.0191619111437648,,-7.584806,-33.216743,1.9554591,-6.0910234,-4.0790133
SP|P15817|Bungarus_multicinctus,Long-chain,Long-chain,κ-neurotoxin,Secreted,MKT,10.0,8.551803,2,2.0,False,19.652815,6.4675736,13.879618,0.052672345,-0.0793505016337407,-0.1225971284242579,-0.0146904733973381,,-9.000149,-34.310436,1.4606537,-7.7970424,-2.7446823
SP|P60615|Bungarus_multicinctus,Long-chain,Long-chain,,Secreted,MKT,10.0,9.5856,2,2.0,False,18.547062,5.151468,12.762216,-0.6516014,0.1021900851987375,-0.20427272149799,0.0014843692102981,,-26.866104,-36.28292,8.246133,-10.961096,-11.075026
SP|P60616|Bungarus_multicinctus,Long-chain,Long-chain,,Secreted,MKT,10.0,9.535835,2,2.0,False,18.81819,5.248426,12.839404,-0.7658306,0.129351204940496,-0.1946468164781007,0.0186644033346844,,-26.982182,-36.425346,8.346836,-11.072704,-11.197167
None|Bmul_scaffold7_G00802_t1_mka|Bungarus_multicinctus,Non-standard,Non-standard,,Secreted,MKA,9.0,7.3887234,2,2.0,False,11.179169,6.2758465,7.9209523,3.0529099,-0.0842997820634121,0.2868629965376246,-0.0909976510156588,,-14.464571,13.867644,3.3500605,-2.5972643,4.6176214
None|Bmul_scaffold9_G00036_t1|Bungarus_multicinctus,Non-standard,Non-standard,Bungarus non-standard,Secreted,MKT,10.0,11.304466,2,2.0,False,17.541176,4.7548313,12.919183,1.2928858,-0.0616529486800332,-0.1478700943002263,-0.1304288023807163,,-11.466366,-27.13373,1.8749578,-12.870414,1.8902915
SP|Q8JFX7|Bungarus_multicinctus,Non-standard,Non-standard,Muscarinic toxin,Secreted,MKT,10.0,11.437459,2,2.0,False,17.908667,4.6815095,12.970882,1.0825659,-0.0058934015325177,-0.2281897455222757,-0.0242848925422935,,-12.160956,-28.062231,2.5738785,-13.188521,0.6908591
SP|Q9PW19|Bungarus_multicinctus,Non-standard,Non-standard,Bungarus non-standard,Secreted,MKT,10.0,11.429921,2,2.0,False,17.913095,4.530054,13.168131,1.3195186,0.0019457605286203,-0.2719541634360881,-0.0133307203804043,,-12.19065,-28.123272,2.5951505,-13.213836,0.5916661
SP|Q9YGH0|Bungarus_multicinctus,Non-standard,Non-standard,Bungarus non-standard,Secreted,MKT,10.0,11.4438305,2,2.0,False,17.807983,4.54033,13.037062,1.2526423,0.0172957524019568,-0.2625996793348722,-0.0552639937904411,,-12.179101,-28.102915,2.566873,-13.206122,0.60274464
None|Bmul_scaffold6_G00174_t1|Bungarus_multicinctus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.3297386,1,1.0,False,12.689689,5.8669963,7.0833025,2.5728974,0.1910396004941995,-0.055296234666445,-0.2159912339905472,,-16.824999,7.138053,4.8139777,3.684154,2.105778
